district,region,village,direction,elevator,floor,layout,decoration,year,size,price,perprice
青羊,西南财大,西华家园 ,南,无,高楼层,2室1厅,精装,2012,82.0,95.0,11464
青羊,外金沙,华润金悦湾 ,南北,有,低楼层,4室2厅,精装,2012,249.0,720.0,28874
青羊,外金沙,清水路苑 ,西南,有,低楼层,2室2厅,简装,2012,81.0,140.0,17113
青羊,万家湾,美苑(青羊) ,西南西,有,中楼层,1室1厅,简装,2012,49.0,51.0,10333
青羊,万家湾,东原时光道 ,北,有,低楼层,2室1厅,精装,2012,58.0,122.0,21031
青羊,外金沙,清水路苑 ,东,有,高楼层,2室2厅,简装,2013,83.0,110.0,13254
青羊,外金沙,金沙海棠 ,东南,有,高楼层,4室2厅,其他,2013,148.0,420.0,28373
青羊,外金沙,清水路苑 ,南,有,低楼层,3室2厅,简装,2013,89.0,115.0,12922
青羊,外金沙,清水路苑 ,东,有,低楼层,2室2厅,精装,2013,83.0,109.0,13133
青羊,八宝街,罗马国际 ,南,有,高楼层,1室1厅,简装,2013,72.0,140.0,19292
青羊,金沙,金沙鹭岛一期 ,东北,有,高楼层,2室1厅,精装,2013,89.0,225.0,25205
青羊,光华泡小,置信丽都玉园天俊 ,东,有,高楼层,3室2厅,毛坯,2013,151.0,340.0,22376
青羊,草市街,鹏宇大厦 ,南北,有,高楼层,2室2厅,简装,2014,109.0,125.0,11458
青羊,太升路,恒大广场 ,南,有,中楼层,1室1厅,其他,2014,66.0,218.0,32797
青羊,万家湾,颐和京都 ,南,有,中楼层,2室1厅,其他,2014,82.0,147.6,18000
青羊,西南财大,西财骏苑 ,南,有,低楼层,2室1厅,毛坯,2014,69.0,116.0,16764
青羊,八宝街,金色夏威夷 ,南,有,中楼层,1室0厅,精装,2014,38.0,82.0,21528
青羊,西南财大,大地新光华广场 ,北,有,高楼层,1室0厅,其他,2014,46.0,36.0,7726
青羊,金沙,揽胜金沙 ,东北,有,高楼层,2室2厅,其他,2014,77.0,180.0,23292
青羊,府南新区,石人南路100号 ,东南,无,高楼层,2室2厅,简装,2016,59.0,69.0,11695
青羊,万家湾,东原时光道 ,北,有,高楼层,3室2厅,简装,2014,88.0,175.0,19860
青羊,外金沙,金沙海棠 ,南,有,低楼层,5室2厅,其他,2016,158.0,340.0,21519
青羊,八宝街,王家塘街82号 ,东,暂无数据,高楼层,2室1厅,毛坯,2016,59.0,91.0,15393
青羊,万家湾,清溪雅筑 ,北,有,低楼层,3室2厅,简装,2005,90.0,129.0,14305
青羊,草市街,方正东街9号 ,南,无,中楼层,2室1厅,简装,2005,60.0,80.8,13467
青羊,优品道,海棠月色 ,南,有,中楼层,1室0厅,精装,2016,31.0,78.0,24960
青羊,外金沙,清水河畔 ,东北,有,高楼层,2室2厅,精装,2005,77.0,106.0,13674
青羊,外光华,光华杏林 ,西,有,中楼层,2室1厅,其他,2005,83.0,135.0,16126
青羊,府南新区,石人北路100号 ,南西南,无,高楼层,2室2厅,简装,2005,47.0,58.0,12317
青羊,优品道,优品道二期 ,南,有,高楼层,4室2厅,精装,2005,205.0,598.0,29113
青羊,外光华,光华碧邻 ,北,有,中楼层,1室1厅,精装,2009,49.0,87.0,17752
青羊,府南新区,清水绿苑 ,西南,有,中楼层,3室2厅,其他,2009,133.0,280.0,20940
青羊,外光华,荣盛花语城 ,南,有,高楼层,1室1厅,其他,2009,45.0,90.0,20000
青羊,外金沙,中铁双龙湾 ,西,有,中楼层,4室2厅,其他,2009,145.0,270.0,18500
青羊,外光华,幸福里 ,东,有,高楼层,1室1厅,简装,2009,46.0,56.0,11977
青羊,草市街,楞伽庵街3号 ,东南,暂无数据,高楼层,2室2厅,其他,2009,62.0,87.0,13956
青羊,人民公园,中南大街58号 ,东南,无,中楼层,4室2厅,简装,2009,115.0,188.0,16347
青羊,太升路,融城云熙 ,东南,有,高楼层,1室1厅,简装,2012,62.0,121.0,19373
青羊,八宝街,锦程丽都 ,南,有,高楼层,1室1厅,其他,2012,66.0,120.0,18092
青羊,外光华,兴城融域 ,东西,有,低楼层,2室1厅,精装,2012,82.0,110.0,13363
青羊,八宝街,饮马河街29号 ,南,无,中楼层,2室1厅,简装,2012,47.0,85.0,18047
青羊,外光华,蓝光SOFA社区 ,东,有,高楼层,2室1厅,其他,2012,63.0,127.0,20061
青羊,八宝街,王家塘街6号 ,南,无,低楼层,2室0厅,其他,2012,42.0,88.0,20532
青羊,八宝街,金色夏威夷 ,北,有,中楼层,1室0厅,精装,2012,36.0,81.0,22107
青羊,贝森,瑞通凯域 ,东南,有,高楼层,2室1厅,其他,2013,87.0,130.0,14832
青羊,万家湾,保利香槟光华 ,东,有,中楼层,2室1厅,精装,2013,55.0,123.0,22103
青羊,府南新区,豪斯花园 ,南,无,高楼层,3室1厅,简装,2013,72.0,87.0,11935
青羊,草市街,天盛壹中心 ,东,有,高楼层,2室1厅,其他,2013,82.0,120.0,14619
青羊,西南财大,大地新光华广场 ,南,有,高楼层,1室0厅,精装,2013,42.0,43.0,10099
青羊,金沙,金地嘉年华城A区 ,东北,有,中楼层,2室2厅,简装,2013,79.0,153.0,19358
青羊,万家湾,清溪雅筑 ,东西,有,高楼层,2室1厅,其他,2013,74.0,115.0,15541
青羊,八宝街,西马棚街26号 ,东,暂无数据,中楼层,2室1厅,精装,2014,42.0,80.0,18767
青羊,万家湾,清溪雅筑 ,北,有,高楼层,1室1厅,精装,2014,49.0,72.0,14694
青羊,贝森,铸信境界 ,西东,有,中楼层,4室1厅,精装,2014,141.0,240.0,17022
青羊,浣花溪,浣花小区 ,东南,无,高楼层,2室1厅,其他,2014,66.0,113.0,16917
青羊,人民公园,锦里西路131号 ,南,无,中楼层,2室0厅,其他,2014,52.0,81.0,15577
青羊,府南新区,快乐空间 ,南,有,高楼层,3室2厅,简装,2014,107.0,198.0,18505
青羊,金沙,蓝光凯丽美域 ,东南西北,有,低楼层,3室1厅,精装,2014,79.0,205.0,25950
青羊,万家湾,清溪雅筑 ,南北,有,低楼层,3室1厅,精装,2014,90.0,147.0,16253
青羊,府南新区,石人南路32号 ,南,无,高楼层,3室1厅,简装,2016,96.0,110.0,11415
青羊,外光华,馨光华庭 ,东,有,低楼层,1室1厅,简装,2016,46.0,80.0,17124
青羊,万家湾,万科金色领域 ,南,有,高楼层,2室1厅,精装,2016,80.0,155.0,19186
青羊,外光华,元益花园 ,东,有,高楼层,3室2厅,精装,2016,108.0,202.2,18683
青羊,宽窄巷子,下同仁路30号 ,西,无,高楼层,3室2厅,精装,2016,71.0,155.0,21661
青羊,金沙,中大君悦金沙四期 ,南,有,中楼层,2室1厅,简装,2016,81.0,205.0,25179
青羊,宽窄巷子,西华门街5号 ,东,无,低楼层,2室1厅,其他,2016,67.0,142.0,21091
青羊,外光华,长虹和悦府 ,南,有,高楼层,3室1厅,其他,2016,74.0,168.0,22618
青羊,人民公园,包家巷127号 ,东南,无,中楼层,3室1厅,精装,2005,104.0,248.0,23817
青羊,西南财大,大地新光华广场 ,东南,有,高楼层,1室0厅,精装,2005,46.0,42.0,9013
青羊,外金沙,清水路苑 ,东西,有,高楼层,2室2厅,精装,2005,83.0,103.0,12410
青羊,草堂,青华路24号 ,南,无,中楼层,3室1厅,毛坯,2005,97.0,152.0,15622
青羊,贝森,蓝光COCO蜜城 ,北,有,低楼层,2室1厅,精装,2005,66.0,210.0,31819
青羊,金沙,金沙顺苑 ,东南,有,低楼层,3室2厅,精装,2005,139.0,260.0,18576
青羊,外金沙,金沙海棠 ,东北,有,中楼层,2室2厅,精装,2005,90.0,168.0,18659
青羊,太升路,鼓楼北二街81号 ,西北,无,中楼层,1室1厅,其他,2005,43.0,56.0,12910
青羊,外金沙,金沙城锦西观堂 ,南,暂无数据,中楼层,3室2厅,其他,2009,111.0,260.0,23359
青羊,西南财大,水木光华 ,西,有,中楼层,1室1厅,精装,2009,51.0,73.0,14231
青羊,太升路,恒大广场 ,南,有,中楼层,1室1厅,其他,2009,69.0,210.0,30039
青羊,太升路,人民中路一段5号 ,南,无,高楼层,3室1厅,简装,2009,77.0,205.0,26337
青羊,万家湾,欧苑 ,东,有,中楼层,2室2厅,毛坯,2009,88.0,96.0,10849
青羊,府南新区,天鹅星座 ,南北,有,中楼层,3室2厅,其他,2009,188.0,300.0,15958
青羊,八宝街,署磬苑 ,东西,无,高楼层,2室2厅,其他,2012,97.0,215.0,22136
青羊,府南新区,清溪南街5号 ,东南,无,高楼层,2室1厅,其他,2009,52.0,59.8,11439
青羊,八宝街,王家塘街9号 ,东南,无,中楼层,2室2厅,其他,2012,66.0,128.0,19246
青羊,八宝街,王家塘巷2号 ,南北,暂无数据,高楼层,2室2厅,精装,2012,66.0,119.0,17993
青羊,八宝街,西府南街47号 ,南北,无,高楼层,3室1厅,精装,2012,68.0,135.0,19574
青羊,优品道,博瑞都市花园 ,南,有,中楼层,3室2厅,精装,2012,117.0,320.0,27351
青羊,优品道,优品道三期 ,西,有,高楼层,2室2厅,精装,2012,87.0,230.0,26286
青羊,外光华,元益花园 ,北南,有,中楼层,2室1厅,精装,2012,100.0,180.0,17890
青羊,外金沙,翠微清波A区 ,西北,有,低楼层,3室2厅,其他,2013,135.0,340.0,25019
青羊,太升路,鼓楼国际 ,西南,有,中楼层,1室1厅,其他,2013,95.0,134.0,14008
青羊,人民公园,汇厦少城百花里 ,东南,有,低楼层,1室1厅,简装,2013,50.0,140.0,27658
青羊,贝森,海宁西苑 ,南北,有,中楼层,3室2厅,简装,2013,122.0,280.0,22886
青羊,太升路,鼓楼国际 ,西南,有,中楼层,1室1厅,其他,2013,91.0,127.6,13976
青羊,贝森,美丽朋城 ,东,有,高楼层,1室1厅,简装,2014,61.0,85.0,13901
青羊,八宝街,新城市广场 ,东南,有,低楼层,1室1厅,简装,2014,48.0,95.0,19747
青羊,优品道,优品道四期曦岸 ,南,有,中楼层,3室2厅,其他,2014,90.0,325.0,35727
青羊,人民公园,长城园 ,东北,无,中楼层,3室1厅,简装,2014,117.0,248.0,21197
青羊,外光华,俊发时光俊园 ,南,有,低楼层,1室1厅,其他,2014,51.0,60.0,11710
青羊,府南新区,中开大厦 ,西南,有,高楼层,1室1厅,其他,2014,52.0,68.0,12943
青羊,外光华,锦绣光华 ,南,有,低楼层,1室1厅,简装,2016,54.0,70.0,12863
青羊,外光华,俊发时光俊园 ,南,有,高楼层,3室1厅,精装,2016,109.0,280.0,25689
青羊,府南新区,锦欣苑 ,南北,无,高楼层,2室1厅,其他,2016,68.0,90.0,13105
青羊,外光华,光华碧邻 ,东南,有,低楼层,3室2厅,简装,2016,91.0,161.0,17640
青羊,草市街,上河新城 ,西,有,低楼层,2室2厅,简装,2016,103.0,136.0,13114
青羊,外光华,心愿花园二期 ,西,有,中楼层,1室1厅,简装,2005,48.0,45.0,9279
青羊,金沙,祥域 ,西南,有,中楼层,2室1厅,其他,2005,91.0,228.0,25020
青羊,外金沙,清水路苑 ,南,有,高楼层,2室2厅,简装,2005,89.0,126.0,14158
青羊,外金沙,金沙愉景二期 ,东南,有,高楼层,3室2厅,其他,2005,90.0,175.0,19419
青羊,宽窄巷子,长富新城 ,东南,有,中楼层,3室1厅,其他,2009,139.0,386.0,27643
青羊,浣花溪,禾嘉花园 ,南,无,高楼层,3室2厅,简装,2009,133.0,299.8,22390
青羊,外光华,凯德风尚 ,北,有,低楼层,2室2厅,简装,2009,86.0,162.0,18785
青羊,外光华,凯德风尚 ,东南,有,高楼层,2室2厅,毛坯,2012,79.0,177.0,22332
青羊,外光华,中铁瑞景颐城 ,南,有,高楼层,2室1厅,精装,2013,78.0,182.0,23103
青羊,金沙,中大君悦金沙七期君逸院 ,南,有,中楼层,2室2厅,其他,2014,88.0,215.0,24338
青羊,宽窄巷子,锦都 ,北,有,中楼层,2室1厅,精装,2016,53.0,143.0,26951
青羊,外金沙,金沙愉景二期 ,东,有,中楼层,3室2厅,精装,2016,90.0,165.0,18297
青羊,人民公园,釜山国际城市公馆 ,东,有,中楼层,1室2厅,其他,2005,60.0,125.0,20516
青羊,外光华,中鹏花园A区 ,南,无,高楼层,3室1厅,其他,2016,81.0,92.0,11235
青羊,八宝街,横过街楼街74号 ,西南,无,低楼层,2室1厅,简装,2005,71.0,132.0,18462
青羊,外光华,光华杏林 ,南,有,中楼层,2室2厅,简装,2005,81.0,128.0,15731
青羊,贝森,金沙揽胜二期 ,北,有,高楼层,2室2厅,精装,2009,90.0,150.0,16667
青羊,人民公园,大石东路9号院 ,南,无,中楼层,2室2厅,其他,2009,78.0,150.0,18990
青羊,万家湾,清溪雅筑 ,南,有,高楼层,3室1厅,精装,2009,90.0,130.0,14416
青羊,八宝街,横四道街5号 ,南,暂无数据,低楼层,3室2厅,简装,2016,92.0,172.0,18696
青羊,金沙,蜀风花园城 ,南,无,高楼层,4室2厅,其他,2016,251.0,516.0,20492
青羊,草市街,狮马路70号 ,南,无,低楼层,2室1厅,其他,2016,67.0,103.0,15159
青羊,八宝街,西岸蒂景 ,东南,有,中楼层,1室1厅,其他,2016,48.0,115.0,23722
青羊,金沙,公元西 ,东北,有,中楼层,3室2厅,简装,2016,88.0,225.0,25390
青羊,外金沙,蓝光coco金沙二期 ,南,有,低楼层,3室1厅,精装,2016,63.0,138.0,21846
青羊,草堂,牧电后街6号 ,南,暂无数据,中楼层,2室1厅,毛坯,2008,75.0,100.0,13181
青羊,外光华,光华锦苑 ,南,有,中楼层,3室2厅,精装,2008,131.0,340.0,25955
青羊,贝森,铸信境界 ,东,有,高楼层,4室1厅,其他,2008,139.0,298.0,21367
青羊,外光华,元益花园 ,南北,有,中楼层,2室1厅,其他,2008,84.0,141.0,16691
青羊,贝森,蓝光COCO蜜城 ,北,有,高楼层,2室1厅,毛坯,2008,69.0,150.0,21740
青羊,西南财大,大地新光华广场 ,东南,有,中楼层,1室1厅,其他,2012,60.0,78.0,12887
青羊,外光华,锦绣光华 ,东,有,低楼层,2室1厅,精装,2010,89.0,125.0,13896
青羊,优品道,优品道央作 ,北,有,高楼层,2室1厅,精装,2012,85.0,260.0,30589
青羊,太升路,东华正街33号 ,东南,无,高楼层,3室1厅,简装,2012,85.0,185.0,21537
青羊,浣花溪,金林半岛 ,南,无,低楼层,4室2厅,简装,2004,197.0,950.0,48053
青羊,万家湾,万科金色领域 ,南,有,高楼层,3室2厅,精装,2012,89.0,180.0,20193
青羊,外光华,中鹏花园B区 ,东南,无,高楼层,3室1厅,精装,2012,95.0,105.0,10956
青羊,宽窄巷子,东胜街23号 ,南,无,中楼层,1室1厅,其他,2015,49.0,100.0,20338
青羊,外光华,元益花园 ,西,有,中楼层,2室1厅,其他,2004,99.0,160.0,16107
青羊,金沙,燕沙庭院 ,南,无,低楼层,3室2厅,其他,2015,118.0,320.0,26894
青羊,府南新区,交大靓典 ,西南,无,高楼层,2室1厅,其他,2015,81.0,128.5,15706
青羊,府南新区,西城家园(青羊) ,南,无,高楼层,2室1厅,其他,2015,76.0,96.0,12632
青羊,外金沙,清水路苑 ,北,有,低楼层,3室2厅,毛坯,2015,89.0,127.0,14270
青羊,外光华,金阳易诚国际 ,东,有,低楼层,2室1厅,简装,2015,82.0,127.0,15488
青羊,八宝街,东二道街64号 ,南,无,中楼层,3室0厅,简装,2015,57.0,95.0,16571
青羊,外光华,凯德风尚 ,东,有,低楼层,2室2厅,简装,2015,83.0,205.0,24604
青羊,金沙,金沙名庭 ,东北,有,中楼层,1室0厅,精装,2015,44.0,45.0,10228
青羊,金沙,金沙名庭 ,东北,有,中楼层,1室0厅,精装,2015,48.0,53.0,11042
青羊,府南新区,金沙岁月 ,南,有,中楼层,1室0厅,简装,2015,39.0,55.0,13809
青羊,草市街,通顺苑 ,南北,无,中楼层,3室1厅,其他,2015,116.0,142.0,12242
青羊,金沙,金沙云庭 ,南,有,低楼层,4室2厅,简装,2015,205.0,580.0,28237
青羊,外光华,荣盛花语城 ,东南,有,中楼层,2室2厅,简装,2015,61.0,115.0,18853
青羊,草堂,草堂铭城 ,东,有,低楼层,1室1厅,精装,2015,55.0,118.0,21373
青羊,草市街,北斗星花园 ,南,有,高楼层,3室2厅,简装,2015,148.0,220.0,14864
青羊,府南新区,嘉逸花园 ,东南,有,低楼层,3室2厅,其他,2015,163.0,299.0,18340
青羊,外光华,馨光华庭 ,北南,有,低楼层,2室1厅,其他,2015,91.0,135.0,14836
青羊,草市街,时代印象 ,东,有,高楼层,1室0厅,其他,2015,42.0,55.0,12945
青羊,八宝街,东门街96号 ,西南,无,低楼层,2室0厅,其他,2015,53.0,120.0,22351
青羊,金沙,中大君悦金沙三期 ,南北,有,高楼层,2室1厅,精装,2015,88.0,258.0,29110
青羊,太升路,融城云熙 ,东南,有,高楼层,2室1厅,精装,2015,99.0,210.0,21085
青羊,万家湾,保利香槟光华 ,南,有,中楼层,2室1厅,简装,2015,59.0,130.0,22023
青羊,八宝街,新城市广场 ,东南,有,高楼层,1室1厅,简装,2015,48.0,110.0,22523
青羊,八宝街,花样年华新街坊一期 ,东南,有,中楼层,2室1厅,精装,2015,73.0,197.0,26644
青羊,府南新区,清溪南街13号 ,东南,无,低楼层,2室1厅,精装,2015,48.0,71.8,14756
青羊,外光华,光华碧邻 ,南,有,低楼层,1室1厅,精装,2015,50.0,81.0,15920
青羊,府南新区,锦青苑 ,南,无,高楼层,2室1厅,简装,2015,80.0,99.0,12299
青羊,外光华,凯德风尚 ,西,有,低楼层,3室1厅,精装,2015,150.0,285.0,19000
青羊,外光华,凯德风尚 ,南,有,低楼层,2室2厅,简装,2015,82.0,210.0,25387
青羊,外光华,正成艺墅洋房 ,东,有,低楼层,3室1厅,精装,2015,89.0,150.0,16680
青羊,外金沙,蓝光COCO金沙三期 ,东南,有,中楼层,3室2厅,精装,2015,62.0,151.0,24160
青羊,西南财大,光华馨地 ,北,有,中楼层,2室1厅,精装,2015,80.0,135.0,16696
青羊,光华泡小,时代尊城 ,北南,有,中楼层,3室2厅,毛坯,2015,149.0,368.0,24560
青羊,外光华,心灵家园 ,南,有,低楼层,3室2厅,简装,2015,127.0,280.0,22048
青羊,八宝街,王家塘街14号 ,南,暂无数据,高楼层,2室2厅,简装,2001,82.0,132.0,16094
青羊,八宝街,华诚商厦 ,南,有,中楼层,3室2厅,精装,2015,138.0,260.0,18727
青羊,万家湾,保利香槟光华 ,东南,有,高楼层,3室2厅,精装,2015,88.0,230.0,26072
青羊,贝森,瑞通凯域 ,西北,有,高楼层,3室2厅,精装,2015,122.0,210.0,17124
青羊,外金沙,蓝光COCO金沙一期 ,西,有,中楼层,3室1厅,简装,2015,54.0,113.5,20807
青羊,八宝街,洛阳路27号 ,南北,暂无数据,低楼层,2室1厅,其他,2015,68.0,135.0,19700
青羊,太升路,恒大广场 ,南,有,低楼层,3室1厅,精装,2015,134.0,450.0,33465
青羊,西南财大,群康路40号 ,南,无,中楼层,2室1厅,毛坯,2015,60.0,75.0,12500
青羊,人民公园,琴台路1号 ,东,无,中楼层,2室1厅,其他,2001,54.0,130.0,23968
青羊,外光华,光华锦苑 ,西,有,中楼层,3室2厅,毛坯,2001,96.0,218.5,22577
青羊,西南财大,水木光华 ,东,有,中楼层,1室0厅,简装,2001,45.0,60.0,13070
青羊,万家湾,清溪雅筑 ,东,有,高楼层,3室1厅,简装,2001,88.0,135.0,15341
青羊,草市街,狮马路37号 ,南,无,中楼层,1室1厅,精装,2001,37.0,53.5,14150
青羊,外光华,心愿花园二期 ,东南,有,中楼层,1室1厅,毛坯,2001,49.0,47.0,9561
青羊,外光华,成飞512小区 ,南北,无,中楼层,1室1厅,简装,2015,46.0,49.0,10453
青羊,草市街,壹号公馆 ,西南,有,中楼层,1室0厅,精装,2015,50.0,66.0,13078
青羊,外光华,清江美庐 ,南,有,中楼层,2室1厅,简装,2015,60.0,90.0,14966
青羊,草市街,上河新城 ,东北,有,低楼层,1室1厅,简装,2015,67.0,91.0,13518
青羊,外金沙,保利金香槟 ,东南,有,低楼层,3室2厅,毛坯,2015,113.0,248.0,21791
青羊,府南新区,快乐空间 ,南,有,中楼层,1室0厅,其他,2015,35.0,70.0,19565
青羊,优品道,优品道四期曦岸 ,南,有,高楼层,4室2厅,精装,2015,122.0,410.0,33604
青羊,优品道,博瑞都市花园 ,南,有,低楼层,2室2厅,精装,2001,80.0,192.0,23896
青羊,宽窄巷子,仁厚街38号 ,南,无,高楼层,2室1厅,其他,2001,55.0,103.0,18459
青羊,外金沙,清水路苑 ,东,有,高楼层,2室2厅,其他,2001,83.0,106.0,12772
青羊,外光华,凯德风尚 ,南,有,高楼层,3室2厅,精装,2001,89.0,235.0,26231
青羊,太升路,世纪太升 ,南,有,中楼层,1室1厅,其他,2001,65.0,66.0,10029
青羊,外金沙,蓝光COCO金沙三期 ,东南,有,低楼层,3室1厅,精装,2001,73.0,160.0,21918
青羊,外光华,光华逸家 ,北,有,低楼层,3室2厅,毛坯,2001,60.0,120.0,19799
青羊,外光华,金阳易诚国际 ,东,有,中楼层,3室2厅,精装,2015,99.0,195.0,19585
青羊,府南新区,双顺路4号 ,南北,无,中楼层,2室2厅,简装,2001,71.0,90.0,12591
青羊,草市街,玉泉街23号 ,南北,无,中楼层,1室1厅,简装,2015,31.0,38.0,11928
青羊,草市街,时代天骄 ,西北,有,低楼层,1室0厅,简装,2015,40.0,48.0,11908
青羊,外光华,心愿花园二期 ,东,有,低楼层,2室2厅,简装,2015,82.0,90.0,10937
青羊,万家湾,清溪雅筑 ,东,有,低楼层,1室1厅,简装,2015,49.0,78.0,15919
青羊,草市街,卫民巷19号 ,东北,无,高楼层,3室1厅,精装,2001,92.0,105.0,11364
青羊,万家湾,美苑(青羊) ,南,有,低楼层,1室1厅,简装,2015,48.0,54.0,11181
青羊,府南新区,清溪茗苑 ,南,无,中楼层,1室1厅,其他,2015,48.0,60.0,12359
青羊,万家湾,清河阳光 ,南,有,中楼层,3室2厅,精装,2001,129.0,245.0,18993
青羊,外光华,幸福里 ,北,有,低楼层,2室2厅,毛坯,2001,81.0,83.0,10132
